cell_type,f1,precision,recall,support
CD14-positive monocyte,0.9891067538126361,0.9956140350877193,0.9826839826839827,231.0
"CD16-negative, CD56-bright natural killer cell, human",0.8817204301075269,0.9318181818181818,0.8367346938775511,49.0
"CD16-positive, CD56-dim natural killer cell, human",0.9522292993630573,0.9614147909967846,0.943217665615142,317.0
T-helper 22 cell,0.6219081272084805,0.5906040268456376,0.6567164179104478,134.0
"central memory CD4-positive, alpha-beta T cell",0.7030567685589519,0.6851063829787234,0.7219730941704036,223.0
"effector CD8-positive, alpha-beta T cell",0.8015267175572519,0.8015267175572519,0.8015267175572519,131.0
"effector memory CD8-positive, alpha-beta T cell",0.7166666666666667,0.7049180327868853,0.7288135593220338,118.0
gamma-delta T cell,0.5100671140939598,0.5757575757575758,0.4578313253012048,83.0
mature NK T cell,0.8813559322033898,0.896551724137931,0.8666666666666667,90.0
mucosal invariant T cell,0.6330935251798561,0.6285714285714286,0.6376811594202898,69.0
naive B cell,0.9919354838709677,1.0,0.984,125.0
"naive thymus-derived CD4-positive, alpha-beta T cell",0.8434925864909391,0.8231511254019293,0.8648648648648649,296.0
"naive thymus-derived CD8-positive, alpha-beta T cell",0.8039867109634552,0.8344827586206897,0.7756410256410257,156.0
