scheme,representation,macro_f1,accuracy,n_cells_used,n_classes_used,batch_covariate,n_batch_features
random_split,hvg,0.8783312687021819,0.8563772775991425,83966,31,None,0
random_split,pca,0.8133695316879197,0.7983803739430749,83966,31,None,0
random_split,harmony,0.7591308681898833,0.7660473978801953,83966,31,None,0
random_split,scvi,0.8880483662700074,0.8658449446230797,83966,31,None,0
