cell_type,f1,precision,recall,support
AT2 proliferating,0.9448818897637795,0.9326424870466321,0.9574468085106383,188.0
Adventitial fibroblasts,0.814993954050786,0.8042959427207638,0.8259803921568627,408.0
Alveolar fibroblasts,0.7582781456953642,0.7582781456953642,0.7582781456953642,302.0
Alveolar macrophages,0.8084493518963034,0.7883895131086143,0.8295566502463054,1015.0
B cells,0.9083769633507853,0.9083769633507853,0.9083769633507853,382.0
Basal resting,0.8350877192982457,0.8051420838971584,0.8673469387755102,686.0
CD4 T cells,0.8621089223638471,0.835016835016835,0.8910179640718563,835.0
CD8 T cells,0.7750410509031199,0.8091428571428572,0.7436974789915967,952.0
Classical monocytes,0.8357933579335793,0.8162162162162162,0.8563327032136105,1058.0
Club,0.6100068540095956,0.623249299719888,0.5973154362416108,745.0
DC2,0.828774062816616,0.8115079365079365,0.8467908902691511,966.0
Deuterosomal,0.6629213483146067,0.7329192546583851,0.6051282051282051,195.0
EC aerocyte capillary,0.9222222222222223,0.9087591240875912,0.9360902255639098,266.0
EC general capillary,0.8535754824063564,0.8604118993135011,0.8468468468468469,444.0
EC venous pulmonary,0.838074398249453,0.8344226579520697,0.8417582417582418,455.0
EC venous systemic,0.8202348690153568,0.8254545454545454,0.8150807899461401,557.0
Goblet,0.6907073509015257,0.6926286509040334,0.6887966804979253,723.0
Hillock-like,0.7052980132450332,0.7294520547945206,0.6826923076923077,312.0
Interstitial macrophages,0.6152441807393884,0.6144029170464904,0.6160877513711152,1094.0
Ionocyte,0.8495575221238938,0.8135593220338984,0.8888888888888888,108.0
Multiciliated,0.9649439826526924,0.9576757532281205,0.9723233794610342,1373.0
NK cells,0.848966613672496,0.8369905956112853,0.8612903225806452,620.0
Non-classical monocytes,0.5529225908372828,0.631768953068592,0.49157303370786515,712.0
Peribronchial fibroblasts,0.748792270531401,0.7598039215686274,0.7380952380952381,210.0
Pericytes,0.9236363636363636,0.927007299270073,0.9202898550724637,138.0
Plasma cells,0.8931034482758621,0.9119718309859155,0.875,296.0
SMG duct,0.8672566371681416,0.8868778280542986,0.8484848484848485,231.0
SMG mucous,0.9368421052631579,0.956989247311828,0.9175257731958762,97.0
SMG serous,0.929368029739777,0.9124087591240876,0.946969696969697,132.0
Suprabasal,0.7030456852791879,0.6986128625472888,0.7075351213282248,783.0
Transitional Club-AT2,0.9059500959692899,0.8888888888888888,0.923679060665362,511.0
