scheme,representation,macro_f1,accuracy,n_cells_used,n_classes_used,batch_covariate,n_batch_features
random_split,hvg,0.880150670962855,0.8597713469096105,83966,31,batch,13
random_split,pca,0.8251525034183208,0.809277122781946,83966,31,batch,13
random_split,harmony,0.8228790576665389,0.8071930451351673,83966,31,batch,13
random_split,scvi,0.8944569883179071,0.8741812552101941,83966,31,batch,13
