cell_type,f1,precision,recall,support
CD14-positive monocyte,0.9978401727861771,0.9956896551724138,1.0,231.0
"CD16-negative, CD56-bright natural killer cell, human",0.8367346938775511,0.8367346938775511,0.8367346938775511,49.0
"CD16-positive, CD56-dim natural killer cell, human",0.9540412044374009,0.9585987261146497,0.9495268138801262,317.0
T-helper 22 cell,0.6759581881533101,0.6339869281045751,0.7238805970149254,134.0
"central memory CD4-positive, alpha-beta T cell",0.6875,0.6844444444444444,0.6905829596412556,223.0
"effector CD8-positive, alpha-beta T cell",0.8478260869565217,0.8068965517241379,0.8931297709923665,131.0
"effector memory CD8-positive, alpha-beta T cell",0.7325102880658436,0.712,0.7542372881355932,118.0
gamma-delta T cell,0.4827586206896552,0.5645161290322581,0.42168674698795183,83.0
mature NK T cell,0.8941176470588236,0.95,0.8444444444444444,90.0
mucosal invariant T cell,0.7391304347826086,0.7391304347826086,0.7391304347826086,69.0
naive B cell,1.0,1.0,1.0,125.0
"naive thymus-derived CD4-positive, alpha-beta T cell",0.8585526315789473,0.8365384615384616,0.8817567567567568,296.0
"naive thymus-derived CD8-positive, alpha-beta T cell",0.759581881533101,0.8320610687022901,0.6987179487179487,156.0
