scheme,representation,macro_f1,accuracy,n_cells_used,n_classes_used,batch_covariate,n_batch_features
random_split,hvg,0.7930234406006689,0.8229475766567754,10107,13,Site,2
random_split,pca,0.8051193730707646,0.8343224530168151,10107,13,Site,2
random_split,harmony,0.7840235933089101,0.8155291790306627,10107,13,Site,2
random_split,scvi,0.7711103236419781,0.8061325420375866,10107,13,Site,2
