cell_type,f1,precision,recall,support
CD14-positive monocyte,0.9956896551724138,0.9914163090128756,1.0,231.0
"CD16-negative, CD56-bright natural killer cell, human",0.8478260869565217,0.9069767441860465,0.7959183673469388,49.0
"CD16-positive, CD56-dim natural killer cell, human",0.9448818897637795,0.9433962264150944,0.9463722397476341,317.0
T-helper 22 cell,0.6014492753623188,0.5845070422535211,0.6194029850746269,134.0
"central memory CD4-positive, alpha-beta T cell",0.6666666666666666,0.6294820717131474,0.7085201793721974,223.0
"effector CD8-positive, alpha-beta T cell",0.8111888111888111,0.7483870967741936,0.8854961832061069,131.0
"effector memory CD8-positive, alpha-beta T cell",0.6916666666666667,0.680327868852459,0.7033898305084746,118.0
gamma-delta T cell,0.3888888888888889,0.45901639344262296,0.3373493975903614,83.0
mature NK T cell,0.8953488372093024,0.9390243902439024,0.8555555555555555,90.0
mucosal invariant T cell,0.6451612903225806,0.7272727272727273,0.5797101449275363,69.0
naive B cell,1.0,1.0,1.0,125.0
"naive thymus-derived CD4-positive, alpha-beta T cell",0.8264462809917356,0.8090614886731392,0.8445945945945946,296.0
"naive thymus-derived CD8-positive, alpha-beta T cell",0.7092198581560284,0.7936507936507936,0.6410256410256411,156.0
