cell_type,f1,precision,recall,support
AT2 proliferating,0.8524590163934426,0.8062015503875969,0.9043478260869565,115.0
Adventitial fibroblasts,0.7851239669421488,0.8050847457627118,0.7661290322580645,248.0
Alveolar fibroblasts,0.7812971342383107,0.7507246376811594,0.8144654088050315,318.0
Alveolar macrophages,0.777120315581854,0.7735602094240838,0.7807133421400264,757.0
B cells,0.9386281588447654,0.9523809523809523,0.9252669039145908,562.0
Basal resting,0.8081841432225064,0.7764127764127764,0.8426666666666667,750.0
CD4 T cells,0.8609819121447029,0.8659043659043659,0.8561151079136691,973.0
CD8 T cells,0.8065573770491803,0.7834394904458599,0.831081081081081,1036.0
Classical monocytes,0.8640148011100832,0.8287488908606921,0.9024154589371981,1035.0
Club,0.6597938144329897,0.6584362139917695,0.6611570247933884,968.0
DC2,0.831640833778728,0.7890466531440162,0.8790960451977401,885.0
Deuterosomal,0.5947521865889213,0.7846153846153846,0.4788732394366197,213.0
EC aerocyte capillary,0.9345314505776636,0.9553805774278216,0.914572864321608,398.0
EC general capillary,0.8732654949121184,0.87569573283859,0.8708487084870848,542.0
EC venous pulmonary,0.8679706601466992,0.8787128712871287,0.857487922705314,414.0
EC venous systemic,0.8736401673640167,0.8515497553017944,0.8969072164948454,582.0
Goblet,0.7262443438914027,0.7197309417040358,0.7328767123287672,876.0
Hillock-like,0.743142144638404,0.7011764705882353,0.7904509283819628,377.0
Interstitial macrophages,0.6517943743937924,0.7148936170212766,0.5989304812834224,1122.0
Ionocyte,0.7131147540983607,0.6170212765957447,0.8446601941747572,103.0
Multiciliated,0.9615499254843517,0.9561351511558981,0.9670263788968825,1668.0
NK cells,0.8851395197923426,0.910547396528705,0.8611111111111112,792.0
Non-classical monocytes,0.5760151085930123,0.5968688845401174,0.5565693430656934,548.0
Peribronchial fibroblasts,0.8380952380952381,0.8627450980392157,0.8148148148148148,324.0
Pericytes,0.9221311475409836,0.9533898305084746,0.8928571428571429,252.0
Plasma cells,0.8100358422939068,0.7902097902097902,0.8308823529411765,272.0
SMG duct,0.9230769230769231,0.9130434782608695,0.9333333333333333,270.0
SMG mucous,0.9704641350210971,0.9663865546218487,0.9745762711864406,118.0
SMG serous,0.9371069182389937,0.9738562091503268,0.9030303030303031,165.0
Suprabasal,0.6878771256171147,0.7125,0.6648992576882291,943.0
Transitional Club-AT2,0.9235993208828522,0.9411764705882353,0.9066666666666666,600.0
