cell_type,f1,precision,recall,support
AT2 proliferating,0.9647630619684082,0.9826732673267327,0.9474940334128878,419.0
Adventitial fibroblasts,0.833729216152019,0.823943661971831,0.84375,416.0
Alveolar fibroblasts,0.8163265306122449,0.8450704225352113,0.7894736842105263,304.0
Alveolar macrophages,0.8571428571428571,0.8624229979466119,0.8519269776876268,986.0
B cells,0.9761273209549072,0.9919137466307277,0.9608355091383812,383.0
Basal resting,0.7997021593447505,0.771551724137931,0.8299845440494591,647.0
CD4 T cells,0.899579073962718,0.8915375446960667,0.9077669902912622,824.0
CD8 T cells,0.8282977155490051,0.8204379562043795,0.8363095238095238,672.0
Classical monocytes,0.8203834510595358,0.8639744952178533,0.7809798270893372,1041.0
Club,0.5467980295566502,0.5983827493261455,0.5034013605442177,441.0
DC2,0.8410194174757282,0.853448275862069,0.8289473684210527,836.0
Deuterosomal,0.8977272727272727,0.8876404494382022,0.9080459770114943,87.0
EC aerocyte capillary,0.863849765258216,0.8214285714285714,0.9108910891089109,101.0
EC general capillary,0.8166666666666667,0.8419243986254296,0.7928802588996764,309.0
EC venous pulmonary,0.8537859007832899,0.8743315508021391,0.8341836734693877,392.0
EC venous systemic,0.8010403120936281,0.7758186397984886,0.8279569892473119,372.0
Goblet,0.6503667481662592,0.7348066298342542,0.5833333333333334,456.0
Hillock-like,0.7374562427071178,0.7198177676537585,0.7559808612440191,418.0
Interstitial macrophages,0.7484756097560976,0.7389014296463506,0.7583011583011583,1295.0
Ionocyte,0.9932885906040269,0.9866666666666667,1.0,74.0
Multiciliated,0.9669291338582677,0.9613778705636743,0.9725448785638859,947.0
NK cells,0.9515885022692889,0.9487179487179487,0.9544764795144158,659.0
Non-classical monocytes,0.809731752963194,0.7644287396937574,0.8607427055702918,754.0
Peribronchial fibroblasts,0.684931506849315,0.6880733944954128,0.6818181818181818,110.0
Pericytes,0.9904761904761905,1.0,0.9811320754716981,106.0
Plasma cells,0.9660194174757282,0.9802955665024631,0.9521531100478469,209.0
SMG duct,0.9038031319910514,0.8706896551724138,0.9395348837209302,215.0
SMG mucous,0.9791666666666666,0.9791666666666666,0.9791666666666666,48.0
SMG serous,0.9177215189873418,0.9415584415584416,0.8950617283950617,162.0
Suprabasal,0.6828627708470125,0.6565656565656566,0.7113543091655267,731.0
Transitional Club-AT2,0.8801791713325868,0.8506493506493507,0.9118329466357309,431.0
