cell_type,f1,precision,recall,support
AT2 proliferating,0.8333333333333334,0.7857142857142857,0.8870967741935484,62.0
Adventitial fibroblasts,0.7836383207750269,0.8,0.7679324894514767,474.0
Alveolar fibroblasts,0.7455830388692579,0.653250773993808,0.8683127572016461,243.0
Alveolar macrophages,0.8248648648648649,0.7809621289662231,0.8739977090492554,873.0
B cells,0.8733624454148472,0.8583690987124464,0.8888888888888888,450.0
Basal resting,0.8202833706189411,0.7801418439716312,0.8647798742138365,636.0
CD4 T cells,0.847385272145144,0.8028311425682507,0.8971751412429378,885.0
CD8 T cells,0.7760857304004513,0.8219832735961768,0.7350427350427351,936.0
Classical monocytes,0.8320738874895046,0.820364238410596,0.84412265758092,1174.0
Club,0.5808219178082191,0.541507024265645,0.6262924667651403,677.0
DC2,0.8244340025630073,0.7813765182186235,0.8725135623869801,1106.0
Deuterosomal,0.7028753993610224,0.7096774193548387,0.6962025316455697,158.0
EC aerocyte capillary,0.9326241134751773,0.9494584837545126,0.9163763066202091,287.0
EC general capillary,0.8595848595848596,0.8585365853658536,0.8606356968215159,409.0
EC venous pulmonary,0.8723135271807838,0.8690176322418136,0.8756345177664975,394.0
EC venous systemic,0.884310618066561,0.8871224165341812,0.8815165876777251,633.0
Goblet,0.708361658735554,0.7496402877697842,0.6713917525773195,776.0
Hillock-like,0.6398104265402843,0.7670454545454546,0.5487804878048781,246.0
Interstitial macrophages,0.6103896103896104,0.5843694493783304,0.6388349514563106,1030.0
Ionocyte,0.7346938775510204,0.6923076923076923,0.782608695652174,69.0
Multiciliated,0.9637883008356546,0.9742558326629123,0.9535433070866142,1270.0
NK cells,0.8361266294227188,0.8253676470588235,0.8471698113207548,530.0
Non-classical monocytes,0.4580277098614507,0.6386363636363637,0.3570520965692503,787.0
Peribronchial fibroblasts,0.7361702127659574,0.8439024390243902,0.6528301886792452,265.0
Pericytes,0.9426229508196722,0.9663865546218487,0.92,125.0
Plasma cells,0.8068181818181818,0.8685015290519877,0.753315649867374,377.0
SMG duct,0.838475499092559,0.8953488372093024,0.78839590443686,293.0
SMG mucous,0.9547511312217195,1.0,0.9134199134199135,231.0
SMG serous,0.887189292543021,0.8140350877192982,0.9747899159663865,238.0
Suprabasal,0.6702775897088693,0.668918918918919,0.6716417910447762,737.0
Transitional Club-AT2,0.8827838827838828,0.8700361010830325,0.895910780669145,269.0
