cell_type,f1,precision,recall,support
AT2 proliferating,0.8,0.7172413793103448,0.9043478260869565,115.0
Adventitial fibroblasts,0.7656903765690377,0.7956521739130434,0.7379032258064516,248.0
Alveolar fibroblasts,0.7797619047619048,0.7401129943502824,0.8238993710691824,318.0
Alveolar macrophages,0.7764705882352941,0.7684346701164295,0.7846763540290621,757.0
B cells,0.9316546762589928,0.9418181818181818,0.9217081850533808,562.0
Basal resting,0.7997432605905006,0.7710396039603961,0.8306666666666667,750.0
CD4 T cells,0.859658208182289,0.8663883089770354,0.8530318602261048,973.0
CD8 T cells,0.8009345794392523,0.7762681159420289,0.8272200772200772,1036.0
Classical monocytes,0.8670944087992667,0.8247602441150829,0.9140096618357488,1035.0
Club,0.6537454164484023,0.6631243358129649,0.6446280991735537,968.0
DC2,0.8281081081081081,0.7937823834196891,0.8655367231638418,885.0
Deuterosomal,0.5959885386819485,0.7647058823529411,0.48826291079812206,213.0
EC aerocyte capillary,0.9203084832904884,0.9421052631578948,0.8994974874371859,398.0
EC general capillary,0.8680618744313012,0.8563734290843806,0.8800738007380073,542.0
EC venous pulmonary,0.8679706601466992,0.8787128712871287,0.857487922705314,414.0
EC venous systemic,0.8707482993197279,0.8619528619528619,0.8797250859106529,582.0
Goblet,0.704225352112676,0.6952169076751946,0.7134703196347032,876.0
Hillock-like,0.7405541561712846,0.7050359712230215,0.7798408488063661,377.0
Interstitial macrophages,0.6463473633284954,0.7068783068783069,0.5953654188948306,1122.0
Ionocyte,0.7288135593220338,0.6466165413533834,0.8349514563106796,103.0
Multiciliated,0.9618593563766389,0.9561611374407583,0.9676258992805755,1668.0
NK cells,0.8809831824062095,0.903183023872679,0.8598484848484849,792.0
Non-classical monocytes,0.5660018993352327,0.5900990099009901,0.5437956204379562,548.0
Peribronchial fibroblasts,0.8394276629570747,0.8655737704918033,0.8148148148148148,324.0
Pericytes,0.9128630705394191,0.9565217391304348,0.873015873015873,252.0
Plasma cells,0.8218181818181818,0.8129496402877698,0.8308823529411765,272.0
SMG duct,0.8880994671403197,0.8532423208191127,0.9259259259259259,270.0
SMG mucous,0.9465020576131687,0.92,0.9745762711864406,118.0
SMG serous,0.9090909090909091,0.9090909090909091,0.9090909090909091,165.0
Suprabasal,0.6820936639118458,0.7098623853211009,0.6564156945917285,943.0
Transitional Club-AT2,0.9035012809564474,0.9264448336252189,0.8816666666666667,600.0
