cell_type,f1,precision,recall,support
AT2 proliferating,0.9346246973365617,0.946078431372549,0.9234449760765551,209.0
Adventitial fibroblasts,0.8538961038961039,0.8142414860681114,0.8976109215017065,293.0
Alveolar fibroblasts,0.7345679012345679,0.7933333333333333,0.6839080459770115,174.0
Alveolar macrophages,0.7740259740259741,0.8241150442477876,0.7296767874632712,1021.0
B cells,0.8897058823529411,0.8581560283687943,0.9236641221374046,262.0
Basal resting,0.8671513549239921,0.870026525198939,0.8642951251646904,759.0
CD4 T cells,0.850624660510592,0.8268215417106652,0.8758389261744967,894.0
CD8 T cells,0.7870791628753412,0.7921245421245421,0.7820976491862568,1106.0
Classical monocytes,0.8616262482168331,0.8125560538116592,0.917004048582996,988.0
Club,0.6151260504201681,0.6752767527675276,0.5648148148148148,648.0
DC2,0.8471760797342193,0.8614864864864865,0.8333333333333334,918.0
Deuterosomal,0.6158536585365854,0.8145161290322581,0.4950980392156863,204.0
EC aerocyte capillary,0.9463087248322147,0.9337748344370861,0.9591836734693877,147.0
EC general capillary,0.8722358722358723,0.8679706601466992,0.8765432098765432,405.0
EC venous pulmonary,0.762962962962963,0.770573566084788,0.7555012224938875,409.0
EC venous systemic,0.8,0.8082901554404145,0.7918781725888325,591.0
Goblet,0.6837107377647919,0.6231691078561917,0.7572815533980582,618.0
Hillock-like,0.7379454926624738,0.7125506072874493,0.7652173913043478,230.0
Interstitial macrophages,0.6202057998129092,0.5681233933161953,0.6828012358393409,971.0
Ionocyte,0.853448275862069,0.8181818181818182,0.8918918918918919,111.0
Multiciliated,0.9666529435981885,0.9536961819658814,0.9799666110183639,1198.0
NK cells,0.8334661354581673,0.863036303630363,0.8058551617873652,649.0
Non-classical monocytes,0.5486725663716814,0.6557692307692308,0.47164591977869985,723.0
Peribronchial fibroblasts,0.7478991596638656,0.7606837606837606,0.7355371900826446,121.0
Pericytes,0.8363636363636363,0.7666666666666667,0.92,25.0
Plasma cells,0.8938193343898574,0.8840125391849529,0.9038461538461539,312.0
SMG duct,0.870026525198939,0.8723404255319149,0.8677248677248677,189.0
SMG mucous,0.75,0.7058823529411765,0.8,15.0
SMG serous,0.9090909090909091,0.8620689655172413,0.9615384615384616,26.0
Suprabasal,0.7665876777251185,0.7665876777251185,0.7665876777251185,844.0
Transitional Club-AT2,0.8426150121065376,0.8345323741007195,0.8508557457212714,409.0
