cell_type,f1,precision,recall,support
AT2 proliferating,0.911504424778761,0.9279279279279279,0.8956521739130435,115.0
Adventitial fibroblasts,0.7858627858627859,0.8111587982832618,0.7620967741935484,248.0
Alveolar fibroblasts,0.8657187993680885,0.8698412698412699,0.8616352201257862,318.0
Alveolar macrophages,0.8140981340704907,0.8536231884057971,0.7780713342140027,757.0
B cells,0.970081595648232,0.988909426987061,0.9519572953736655,562.0
Basal resting,0.7923280423280423,0.7860892388451444,0.7986666666666666,750.0
CD4 T cells,0.8625393494228751,0.8810289389067524,0.8448098663926003,973.0
CD8 T cells,0.8208744710860366,0.8001833180568286,0.8426640926640927,1036.0
Classical monocytes,0.8750598372426999,0.8671726755218216,0.8830917874396135,1035.0
Club,0.7135826771653543,0.681390977443609,0.7489669421487604,968.0
DC2,0.8493771234428086,0.8513053348467651,0.847457627118644,885.0
Deuterosomal,0.9244851258581236,0.9017857142857143,0.9483568075117371,213.0
EC aerocyte capillary,0.9365482233502538,0.9461538461538461,0.9271356783919598,398.0
EC general capillary,0.8652094717668488,0.85431654676259,0.8763837638376384,542.0
EC venous pulmonary,0.8827085852478839,0.8837772397094431,0.8816425120772947,414.0
EC venous systemic,0.8833619210977701,0.8818493150684932,0.8848797250859106,582.0
Goblet,0.7708578143360753,0.7941888619854721,0.7488584474885844,876.0
Hillock-like,0.7728395061728395,0.7228637413394919,0.830238726790451,377.0
Interstitial macrophages,0.7713161346742458,0.7570815450643776,0.786096256684492,1122.0
Ionocyte,0.9753694581280788,0.99,0.9611650485436893,103.0
Multiciliated,0.9733171619163129,0.9846625766871165,0.9622302158273381,1668.0
NK cells,0.920099875156055,0.9098765432098765,0.9305555555555556,792.0
Non-classical monocytes,0.7962790697674419,0.8121442125237192,0.781021897810219,548.0
Peribronchial fibroblasts,0.8513931888544891,0.8540372670807453,0.8487654320987654,324.0
Pericytes,0.9777777777777777,0.9958847736625515,0.9603174603174603,252.0
Plasma cells,0.9775280898876404,0.9961832061068703,0.9595588235294118,272.0
SMG duct,0.8884826325411335,0.8772563176895307,0.9,270.0
SMG mucous,0.9873417721518988,0.9831932773109243,0.9915254237288136,118.0
SMG serous,0.926984126984127,0.9733333333333334,0.8848484848484849,165.0
Suprabasal,0.7043618739903069,0.7155361050328227,0.6935312831389183,943.0
Transitional Club-AT2,0.9071310116086235,0.9026402640264026,0.9116666666666666,600.0
