scheme,representation,macro_f1_mean,macro_f1_std,accuracy_mean,accuracy_std,n_folds,mean_train_cells,mean_test_cells,mean_n_classes_used,batch_covariate,mean_n_batch_features
donor_cv,hvg,0.8573706268252479,0.008491501231030969,0.8410427283397487,0.00682758645956294,5,66783.2,16695.8,30.0,batch,13.0
donor_cv,pca,0.7921244269076485,0.028104212090867255,0.7926888472751762,0.01741397352074746,5,66783.2,16695.8,30.0,batch,13.0
donor_cv,harmony,0.7805981434328427,0.03200986072798235,0.7847929406063509,0.020072960516487742,5,66783.2,16695.8,30.0,batch,13.0
donor_cv,scvi,0.8783114200450062,0.012937133481447836,0.8622340291858924,0.010375392124530272,5,66783.2,16695.8,30.0,batch,13.0
