cell_type,f1,precision,recall,support
AT2 proliferating,0.9819927971188476,0.9879227053140096,0.9761336515513126,419.0
Adventitial fibroblasts,0.8465116279069768,0.8198198198198198,0.875,416.0
Alveolar fibroblasts,0.7945205479452054,0.8285714285714286,0.7631578947368421,304.0
Alveolar macrophages,0.8806963645673324,0.889348500517063,0.8722109533468559,986.0
B cells,0.974025974025974,0.9689922480620154,0.97911227154047,383.0
Basal resting,0.8301610541727672,0.7885952712100139,0.8763523956723338,647.0
CD4 T cells,0.9215922798552473,0.9160671462829736,0.9271844660194175,824.0
CD8 T cells,0.8581979320531757,0.8519061583577713,0.8645833333333334,672.0
Classical monocytes,0.8387096774193549,0.8537313432835821,0.8242074927953891,1041.0
Club,0.46502057613168724,0.4256120527306968,0.5124716553287982,441.0
DC2,0.8501259445843828,0.8976063829787234,0.8074162679425837,836.0
Deuterosomal,0.8926553672316384,0.8777777777777778,0.9080459770114943,87.0
EC aerocyte capillary,0.8985507246376812,0.8773584905660378,0.9207920792079208,101.0
EC general capillary,0.8765822784810127,0.8575851393188855,0.8964401294498382,309.0
EC venous pulmonary,0.8994974874371859,0.8861386138613861,0.9132653061224489,392.0
EC venous systemic,0.855944055944056,0.892128279883382,0.8225806451612904,372.0
Goblet,0.5794392523364486,0.7406143344709898,0.4758771929824561,456.0
Hillock-like,0.7794486215538847,0.8184210526315789,0.7440191387559809,418.0
Interstitial macrophages,0.7660862982588947,0.7512991833704529,0.7814671814671814,1295.0
Ionocyte,0.972972972972973,0.972972972972973,0.972972972972973,74.0
Multiciliated,0.9765747006767309,0.9630390143737166,0.9904963041182682,947.0
NK cells,0.9571209800918836,0.9659969088098919,0.9484066767830045,659.0
Non-classical monocytes,0.8329145728643216,0.7911694510739857,0.8793103448275862,754.0
Peribronchial fibroblasts,0.7567567567567568,0.75,0.7636363636363637,110.0
Pericytes,0.9904761904761905,1.0,0.9811320754716981,106.0
Plasma cells,0.9808612440191388,0.9808612440191388,0.9808612440191388,209.0
SMG duct,0.9145496535796767,0.908256880733945,0.9209302325581395,215.0
SMG mucous,0.9574468085106383,0.9782608695652174,0.9375,48.0
SMG serous,0.950920245398773,0.9451219512195121,0.9567901234567902,162.0
Suprabasal,0.6904598490048044,0.6928374655647382,0.6880984952120383,731.0
Transitional Club-AT2,0.9316338354577057,0.9305555555555556,0.9327146171693735,431.0
