cell_type,f1,precision,recall,support
CD14-positive monocyte,0.9913419913419913,0.9913419913419913,0.9913419913419913,231.0
"CD16-negative, CD56-bright natural killer cell, human",0.9166666666666666,0.9361702127659575,0.8979591836734694,49.0
"CD16-positive, CD56-dim natural killer cell, human",0.957613814756672,0.953125,0.9621451104100947,317.0
T-helper 22 cell,0.6115107913669064,0.5902777777777778,0.6343283582089553,134.0
"central memory CD4-positive, alpha-beta T cell",0.6457023060796646,0.6062992125984252,0.6905829596412556,223.0
"effector CD8-positive, alpha-beta T cell",0.8040540540540541,0.7212121212121212,0.9083969465648855,131.0
"effector memory CD8-positive, alpha-beta T cell",0.6808510638297872,0.6837606837606838,0.6779661016949152,118.0
gamma-delta T cell,0.3888888888888889,0.45901639344262296,0.3373493975903614,83.0
mature NK T cell,0.8098159509202454,0.9041095890410958,0.7333333333333333,90.0
mucosal invariant T cell,0.609375,0.6610169491525424,0.5652173913043478,69.0
naive B cell,1.0,1.0,1.0,125.0
"naive thymus-derived CD4-positive, alpha-beta T cell",0.7939698492462312,0.7873754152823921,0.8006756756756757,296.0
"naive thymus-derived CD8-positive, alpha-beta T cell",0.6548042704626335,0.736,0.5897435897435898,156.0
