cell_type,f1,precision,recall,support
CD14-positive monocyte,0.9935205183585313,0.9913793103448276,0.9956709956709957,231.0
"CD16-negative, CD56-bright natural killer cell, human",0.865979381443299,0.875,0.8571428571428571,49.0
"CD16-positive, CD56-dim natural killer cell, human",0.9350237717908082,0.9394904458598726,0.9305993690851735,317.0
T-helper 22 cell,0.6832740213523132,0.6530612244897959,0.7164179104477612,134.0
"central memory CD4-positive, alpha-beta T cell",0.6241457858769932,0.6342592592592593,0.6143497757847534,223.0
"effector CD8-positive, alpha-beta T cell",0.7719298245614035,0.7142857142857143,0.8396946564885496,131.0
"effector memory CD8-positive, alpha-beta T cell",0.7063829787234043,0.7094017094017094,0.7033898305084746,118.0
gamma-delta T cell,0.375,0.4426229508196721,0.3253012048192771,83.0
mature NK T cell,0.8354430379746836,0.9705882352941176,0.7333333333333333,90.0
mucosal invariant T cell,0.6617647058823529,0.6716417910447762,0.6521739130434783,69.0
naive B cell,1.0,1.0,1.0,125.0
"naive thymus-derived CD4-positive, alpha-beta T cell",0.8248407643312102,0.7801204819277109,0.875,296.0
"naive thymus-derived CD8-positive, alpha-beta T cell",0.7811447811447811,0.8226950354609929,0.7435897435897436,156.0
