scheme,representation,macro_f1,accuracy,n_cells_used,n_classes_used,batch_covariate,n_batch_features
random_split,hvg,0.7968104970658062,0.8254203758654797,10107,13,None,0
random_split,pca,0.805833876652014,0.837784371909001,10107,13,None,0
random_split,harmony,0.7737268901107524,0.8066271018793274,10107,13,None,0
random_split,scvi,0.7588149728933649,0.7927794263105836,10107,13,None,0
