cell_type,f1,precision,recall,support
AT1,0.9572815533980582,0.9572815533980582,0.9572815533980582,515.0
AT2,0.9621136590229312,0.9630738522954092,0.9611553784860558,1004.0
B cell lineage,0.9874326750448833,0.990990990990991,0.9838998211091234,559.0
Basal,0.9057445621862799,0.8972375690607735,0.9144144144144144,888.0
Dendritic cells,0.9073983341499264,0.9016553067185978,0.9132149901380671,1014.0
EC arterial,0.9159049360146252,0.9159049360146252,0.9159049360146252,547.0
EC capillary,0.8761904761904762,0.8550185873605948,0.8984375,512.0
EC venous,0.955310504933256,0.965962441314554,0.9448909299655568,871.0
Fibroblasts,0.99106529209622,0.9903846153846154,0.9917469050894085,727.0
Innate lymphoid cell NK,0.9404289118347895,0.9264475743348983,0.9548387096774194,620.0
Lymphatic EC mature,0.9895013123359581,0.9921052631578947,0.9869109947643979,382.0
Macrophages,0.8893173929811029,0.8993759750390016,0.8794813119755912,1311.0
Mast cells,0.9954853273137697,0.9954853273137697,0.9954853273137697,443.0
Monocytes,0.9113924050632911,0.9060402684563759,0.9168081494057725,1178.0
Multiciliated lineage,0.9870689655172413,0.9856527977044476,0.9884892086330935,1390.0
Secretory,0.8953178530643319,0.9025326170376056,0.8882175226586103,1324.0
Submucosal Secretory,0.9379727685325265,0.9365558912386707,0.9393939393939394,330.0
T cell lineage,0.9536784741144414,0.9615384615384616,0.9459459459459459,1110.0
