scheme,representation,macro_f1,accuracy,n_cells_used,n_classes_used,batch_covariate,n_batch_features
random_split,hvg,0.9907958233884696,0.9958823529411764,8500,9,None,0
random_split,pca,0.9808038874554436,0.991764705882353,8500,9,None,0
random_split,harmony,0.9847758848104431,0.9923529411764705,8500,9,None,0
random_split,scvi,0.9872847373761454,0.9947058823529412,8500,9,None,0
