cell_type,f1,precision,recall,support
AT1,0.9579158316633267,0.9611260053619303,0.9547270306258322,751.0
AT2,0.9568965517241379,0.9495295124037639,0.9643788010425717,1151.0
B cell lineage,0.9720149253731343,0.9793233082706767,0.9648148148148148,540.0
Basal,0.8936915887850467,0.9205776173285198,0.8683314415437003,881.0
Dendritic cells,0.9151624548736462,0.9337016574585635,0.8973451327433628,1130.0
EC arterial,0.9284307288246881,0.9158031088082902,0.9414114513981359,751.0
EC capillary,0.8719785138764548,0.8680926916221033,0.8758992805755396,556.0
EC venous,0.9355158730158729,0.9383084577114428,0.9327398615232443,1011.0
Fibroblasts,0.9780219780219781,0.9694989106753813,0.9866962305986696,902.0
Innate lymphoid cell NK,0.9282786885245903,0.897029702970297,0.9617834394904459,471.0
Lymphatic EC mature,0.9712793733681462,0.9755244755244755,0.9670710571923743,577.0
Macrophages,0.9054726368159204,0.875,0.9381443298969072,1552.0
Mast cells,0.9863013698630138,0.988558352402746,0.9840546697038725,439.0
Monocytes,0.8850045998160073,0.9161904761904762,0.8558718861209964,1124.0
Multiciliated lineage,0.9832962138084632,0.984941438929169,0.9816564758198999,1799.0
Secretory,0.9078575466365179,0.9042792792792793,0.9114642451759364,1762.0
Submucosal Secretory,0.9015873015873016,0.8711656441717791,0.9342105263157895,304.0
T cell lineage,0.9491978609625669,0.9673024523160763,0.931758530183727,1143.0
