cell_type,f1,precision,recall,support,fold
AT1,0.9434219495569189,0.9664804469273743,0.9214380825565912,751.0,1
AT2,0.9497444633730834,0.9314954051796157,0.9687228496959166,1151.0,1
B cell lineage,0.9644194756554306,0.9753787878787878,0.9537037037037037,540.0,1
Basal,0.8691099476439791,0.8914081145584726,0.8479001135073779,881.0,1
Dendritic cells,0.8964285714285714,0.9045045045045045,0.8884955752212389,1130.0,1
EC arterial,0.8893254747871643,0.875,0.9041278295605859,751.0,1
EC capillary,0.7934485896269335,0.8029465930018416,0.7841726618705036,556.0,1
EC venous,0.9316831683168316,0.9326065411298315,0.9307616221562809,1011.0,1
Fibroblasts,0.9779005524861879,0.974669603524229,0.9811529933481153,902.0,1
Innate lymphoid cell NK,0.9090909090909091,0.8853118712273642,0.9341825902335457,471.0,1
Lymphatic EC mature,0.9738219895287957,0.9806678383128296,0.9670710571923743,577.0,1
Macrophages,0.8963337547408343,0.8796526054590571,0.913659793814433,1552.0,1
Mast cells,0.9742990654205608,1.0,0.9498861047835991,439.0,1
Monocytes,0.8731510533393098,0.8798554652213189,0.8665480427046264,1124.0,1
Multiciliated lineage,0.9807852965747702,0.9827008928571429,0.9788771539744302,1799.0,1
Secretory,0.9027584285316245,0.8866995073891626,0.9194097616345063,1762.0,1
Submucosal Secretory,0.9282136894824707,0.9423728813559322,0.9144736842105263,304.0,1
T cell lineage,0.9260908281389136,0.942883046237534,0.9098862642169728,1143.0,1
AT1,0.9543650793650793,0.9524752475247524,0.9562624254473161,503.0,2
AT2,0.9487603305785125,0.9420131291028446,0.9556048834628191,901.0,2
B cell lineage,0.9680851063829787,0.9680851063829787,0.9680851063829787,564.0,2
Basal,0.9060710194730814,0.904,0.9081515499425947,871.0,2
Dendritic cells,0.8918067226890757,0.8918067226890757,0.8918067226890757,952.0,2
EC arterial,0.8711340206185566,0.8366336633663366,0.9086021505376344,372.0,2
EC capillary,0.8510638297872339,0.8735632183908046,0.8296943231441049,458.0,2
EC venous,0.929316338354577,0.9282407407407407,0.9303944315545244,862.0,2
Fibroblasts,0.9780876494023903,0.9919191919191919,0.9646365422396856,509.0,2
Innate lymphoid cell NK,0.8959627329192548,0.9029733959311425,0.889060092449923,649.0,2
Lymphatic EC mature,0.9875173370319001,0.9916434540389972,0.9834254143646409,362.0,2
Macrophages,0.9061891786687427,0.9023255813953488,0.910086004691165,1279.0,2
Mast cells,0.9928789420142421,0.9938900203665988,0.991869918699187,492.0,2
Monocytes,0.9178617992177314,0.9198606271777003,0.9158716392020815,1153.0,2
Multiciliated lineage,0.9829129373474369,0.9813160032493907,0.9845150774246129,1227.0,2
Secretory,0.9013157894736843,0.898360655737705,0.9042904290429042,1212.0,2
Submucosal Secretory,0.9186813186813187,0.9288888888888889,0.908695652173913,230.0,2
T cell lineage,0.9330490405117271,0.9390557939914163,0.9271186440677966,1180.0,2
AT1,0.9270746018440904,0.9325463743676222,0.9216666666666666,600.0,3
AT2,0.9081761006289308,0.9104665825977302,0.9058971141781681,797.0,3
