scheme,representation,macro_f1_mean,macro_f1_std,accuracy_mean,accuracy_std,n_folds,mean_train_cells,mean_test_cells,mean_n_classes_used,batch_covariate,mean_n_batch_features
donor_cv,hvg,0.9246981793044327,0.003226893411213792,0.9206751604887359,0.004889889765284332,5,58897.6,14724.4,18.0,None,0.0
donor_cv,pca,0.8754370883607419,0.00401820117032145,0.8783238337517411,0.008972949061282078,5,58897.6,14724.4,18.0,None,0.0
donor_cv,harmony,0.8510686395482485,0.011778686084938372,0.8599699522424029,0.007622422750935137,5,58897.6,14724.4,18.0,None,0.0
donor_cv,scvi,0.9354333509696355,0.0029856680160061846,0.9320067663972841,0.005408435488082981,5,58897.6,14724.4,18.0,None,0.0
