cell_type,f1,precision,recall,support
AT1,0.9352226720647773,0.9467213114754098,0.924,250.0
AT2,0.9668595476065229,0.962303664921466,0.9714587737843552,946.0
B cell lineage,0.9768303985171455,0.975925925925926,0.9777365491651205,539.0
Basal,0.8617157490396926,0.8973333333333333,0.8288177339901478,812.0
Dendritic cells,0.8612691466083151,0.856396866840731,0.8661971830985915,1136.0
EC arterial,0.8909426987060998,0.9146110056925996,0.8684684684684685,555.0
EC capillary,0.8440191387559809,0.8352272727272727,0.8529980657640233,517.0
EC venous,0.927856766719326,0.9342523860021209,0.9215481171548117,956.0
Fibroblasts,0.9912942542077771,0.9930232558139535,0.9895712630359212,863.0
Innate lymphoid cell NK,0.9097888675623801,0.92578125,0.8943396226415095,530.0
Lymphatic EC mature,0.9784735812133072,0.9765625,0.9803921568627451,255.0
Macrophages,0.8322608322608323,0.8405545927209706,0.8241291418861513,1177.0
Mast cells,0.9956933677863911,0.998272884283247,0.993127147766323,582.0
Monocytes,0.8781645569620253,0.8651597817614964,0.891566265060241,1245.0
Multiciliated lineage,0.9748822605965461,0.9787234042553191,0.9710711493354183,1279.0
Secretory,0.8964624676445212,0.8665554628857381,0.9285075960679178,1119.0
Submucosal Secretory,0.9714285714285714,0.9799498746867168,0.9630541871921182,406.0
T cell lineage,0.9470802919708029,0.9385171790235082,0.9558011049723757,1086.0
