cell_type,f1,precision,recall,support
AT1,0.9731343283582091,0.9741035856573705,0.9721669980119284,503.0
AT2,0.9642267473858007,0.9563318777292577,0.9722530521642619,901.0
B cell lineage,0.9715302491103202,0.975,0.9680851063829787,564.0
Basal,0.9246693502012651,0.9262672811059908,0.9230769230769231,871.0
Dendritic cells,0.9171842650103519,0.9040816326530612,0.930672268907563,952.0
EC arterial,0.8959999999999999,0.8888888888888888,0.9032258064516129,372.0
EC capillary,0.868131868131868,0.8738938053097345,0.8624454148471615,458.0
EC venous,0.9397450753186558,0.9386574074074074,0.9408352668213457,862.0
Fibroblasts,0.9881656804733727,0.9920792079207921,0.9842829076620825,509.0
Innate lymphoid cell NK,0.8981846882399369,0.9207119741100324,0.8767334360554699,649.0
Lymphatic EC mature,0.9917127071823204,0.9917127071823204,0.9917127071823204,362.0
Macrophages,0.9176652493235408,0.9074923547400612,0.928068803752932,1279.0
Mast cells,0.9939024390243902,0.9939024390243902,0.9939024390243902,492.0
Monocytes,0.9264184397163121,0.9474161378059837,0.9063313096270599,1153.0
Multiciliated lineage,0.9861788617886178,0.9837793998377939,0.9885900570497147,1227.0
Secretory,0.9001650165016503,0.9001650165016502,0.9001650165016502,1212.0
Submucosal Secretory,0.87248322147651,0.8986175115207373,0.8478260869565217,230.0
T cell lineage,0.9346186085498742,0.9245439469320066,0.9449152542372882,1180.0
