cell_type,f1,precision,recall,support
Mast cells,0.9877337900030974,0.9866654088091842,0.9888777355845217,443.0
Fibroblasts,0.9870256588181237,0.9871473867756702,0.9869592082351641,727.0
Multiciliated lineage,0.9817795848868753,0.9869306476338402,0.9767057592474021,1390.0
Lymphatic EC mature,0.9758883585456422,0.9758667095267839,0.9765399585586486,381.8
AT1,0.9494149157178207,0.9503172887734797,0.9494206918051991,514.8
AT2,0.9361163156052272,0.931156051437851,0.9423389703609187,1003.6
Basal,0.8971070005144883,0.8932999635080684,0.9019416926243548,887.6
B cell lineage,0.8894138970608036,0.8969727211439922,0.8837727095717817,558.6
T cell lineage,0.8803887822496653,0.8788247780308863,0.883037166205398,1110.2
Innate lymphoid cell NK,0.8514250734259887,0.8502922785517825,0.8531764872041968,620.2
Secretory,0.8465013456574851,0.8335181703635918,0.8608028129565269,1324.4
EC venous,0.8440110665072913,0.8403101085149972,0.8481990237581878,871.0
Dendritic cells,0.8426501556274604,0.8436871446658568,0.8423373260226967,1014.4
Monocytes,0.828070495722389,0.8296555012101855,0.830551603981571,1178.4
Macrophages,0.822447628089636,0.8340826830564613,0.8178346911377083,1310.6
EC capillary,0.8038881521718085,0.7885176057150105,0.8208910289499013,511.6
Submucosal Secretory,0.7648590348246875,0.8266477058710937,0.7176513775725912,330.2
EC arterial,0.669146335064862,0.6978067682785115,0.6434928388967551,547.0
