cell_type,f1,precision,recall,support
AT1,0.9685039370078741,0.9534883720930233,0.984,250.0
AT2,0.9756871035940803,0.9756871035940803,0.9756871035940803,946.0
B cell lineage,0.8637627432808155,0.8629629629629629,0.8645640074211502,539.0
Basal,0.8980852378011118,0.9008674101610905,0.895320197044335,812.0
Dendritic cells,0.8281740690892777,0.8444647758462946,0.8125,1136.0
EC arterial,0.6475485661424607,0.6653992395437263,0.6306306306306306,555.0
EC capillary,0.7914055505819159,0.7366666666666667,0.8549323017408124,517.0
EC venous,0.8172506738544475,0.8431590656284761,0.7928870292887029,956.0
Fibroblasts,0.994199535962877,0.9953542392566783,0.9930475086906141,863.0
Innate lymphoid cell NK,0.8212290502793297,0.8106617647058824,0.8320754716981132,530.0
Lymphatic EC mature,0.9785575048732942,0.9728682170542635,0.984313725490196,255.0
Macrophages,0.7920704845814979,0.8225068618481244,0.7638062871707731,1177.0
Mast cells,0.9957007738607051,0.9965576592082617,0.9948453608247423,582.0
Monocytes,0.8605003790750569,0.8147882268485284,0.9116465863453815,1245.0
Multiciliated lineage,0.9854388036206218,0.9920760697305864,0.9788897576231431,1279.0
Secretory,0.8378947368421054,0.7921974522292994,0.8891867739052726,1119.0
Submucosal Secretory,0.7223021582733813,0.8685121107266436,0.6182266009852216,406.0
T cell lineage,0.8729488982653539,0.889207258834766,0.8572744014732965,1086.0
