cell_type,f1,precision,recall,support
Mast cells,0.9906294260616824,0.991123676444488,0.9901659214428531,443.0
Fibroblasts,0.9872428616312667,0.9872332273115351,0.987326340281159,727.0
Lymphatic EC mature,0.9806190797280612,0.9801190156964508,0.9811515875823904,381.8
Multiciliated lineage,0.9805709821593755,0.9865433578074511,0.9747122877676906,1390.0
AT1,0.9449425380180326,0.9372645124643484,0.9535677602308823,514.8
AT2,0.9396647332994197,0.9424838072535564,0.9380843181092999,1003.6
Basal,0.8989460840249986,0.8878888805932228,0.911956386651102,887.6
T cell lineage,0.8489809486009975,0.8343145378805141,0.8660365669001834,1110.2
B cell lineage,0.8313319896702775,0.8524489515673496,0.8141009835362739,558.6
Secretory,0.8288895373269686,0.8102945419492601,0.8495021950888543,1324.4
Monocytes,0.8288212968430585,0.8264640244553825,0.8348540895082355,1178.4
Macrophages,0.8158241452371,0.8246618705057227,0.8105545711205139,1310.6
Dendritic cells,0.8125948293603432,0.8203385158277762,0.8077515319685092,1014.4
Innate lymphoid cell NK,0.811492962765978,0.8180713014048772,0.8078705752258826,620.2
EC venous,0.7937501993242007,0.7741479812075316,0.8181103434140862,871.0
EC capillary,0.7813110238971726,0.7567919487504146,0.8096407159107312,511.6
Submucosal Secretory,0.6563819378055519,0.751874435566956,0.5870842902288033,330.2
EC arterial,0.5872409361139883,0.6518350307372944,0.5366696499492709,547.0
