cell_type,f1,precision,recall,support
AT1,0.9473684210526315,0.9212598425196851,0.975,600.0
AT2,0.9011553273427472,0.9224704336399474,0.8808030112923463,797.0
B cell lineage,0.8790874524714829,0.8525073746312685,0.9073783359497645,637.0
Basal,0.9028156221616712,0.9127640036730946,0.8930817610062893,1113.0
Dendritic cells,0.8278243709916133,0.8137730358874878,0.8423694779116466,996.0
EC arterial,0.6285240464344942,0.6660808435852372,0.5949764521193093,637.0
EC capillary,0.7978723404255319,0.7653061224489796,0.8333333333333334,630.0
EC venous,0.8385389094759131,0.8363252375923971,0.8407643312101911,942.0
Fibroblasts,0.9887640449438202,0.9974811083123426,0.9801980198019802,808.0
Innate lymphoid cell NK,0.8978007761966365,0.9204244031830239,0.8762626262626263,792.0
Lymphatic EC mature,0.9878213802435724,0.989159891598916,0.9864864864864865,370.0
Macrophages,0.7853962600178094,0.8715415019762845,0.7147487844408428,1234.0
Mast cells,0.9924812030075189,0.9935483870967742,0.9914163090128756,466.0
Monocytes,0.8395552025416997,0.805640243902439,0.8764510779436152,1206.0
Multiciliated lineage,0.9789663461538461,0.9896719319562576,0.9684898929845422,1682.0
Secretory,0.8551767281826713,0.8249849124924562,0.8876623376623377,1540.0
Submucosal Secretory,0.789272030651341,0.8110236220472441,0.7686567164179104,402.0
T cell lineage,0.9108433734939759,0.8873239436619719,0.9356435643564357,1212.0
