cell_type,f1,precision,recall,support,fold
Secretory,0.8666134185303515,0.8397832817337462,0.8952145214521452,1212.0,2
Submucosal Secretory,0.6771653543307087,0.8543046357615894,0.5608695652173913,230.0,2
T cell lineage,0.8635403464300803,0.8609941027801179,0.8661016949152542,1180.0,2
AT1,0.9473684210526315,0.9212598425196851,0.975,600.0,3
AT2,0.9011553273427472,0.9224704336399474,0.8808030112923463,797.0,3
B cell lineage,0.8790874524714829,0.8525073746312685,0.9073783359497645,637.0,3
Basal,0.9028156221616712,0.9127640036730946,0.8930817610062893,1113.0,3
Dendritic cells,0.8278243709916133,0.8137730358874878,0.8423694779116466,996.0,3
EC arterial,0.6285240464344942,0.6660808435852372,0.5949764521193093,637.0,3
EC capillary,0.7978723404255319,0.7653061224489796,0.8333333333333334,630.0,3
EC venous,0.8385389094759131,0.8363252375923971,0.8407643312101911,942.0,3
Fibroblasts,0.9887640449438202,0.9974811083123426,0.9801980198019802,808.0,3
Innate lymphoid cell NK,0.8978007761966365,0.9204244031830239,0.8762626262626263,792.0,3
Lymphatic EC mature,0.9878213802435724,0.989159891598916,0.9864864864864865,370.0,3
Macrophages,0.7853962600178094,0.8715415019762845,0.7147487844408428,1234.0,3
Mast cells,0.9924812030075189,0.9935483870967742,0.9914163090128756,466.0,3
Monocytes,0.8395552025416997,0.805640243902439,0.8764510779436152,1206.0,3
Multiciliated lineage,0.9789663461538461,0.9896719319562576,0.9684898929845422,1682.0,3
Secretory,0.8551767281826713,0.8249849124924562,0.8876623376623377,1540.0,3
Submucosal Secretory,0.789272030651341,0.8110236220472441,0.7686567164179104,402.0,3
T cell lineage,0.9108433734939759,0.8873239436619719,0.9356435643564357,1212.0,3
AT1,0.9189189189189189,0.8983739837398373,0.9404255319148936,470.0,4
AT2,0.9299790356394131,0.9543889845094664,0.9067865903515945,1223.0,4
B cell lineage,0.888663967611336,0.9242105263157895,0.8557504873294347,513.0,4
Basal,0.8703241895261845,0.8279952550415184,0.9172141918528253,761.0,4
Dendritic cells,0.804398148148148,0.7988505747126436,0.8100233100233101,858.0,4
EC arterial,0.7206982543640897,0.756544502617801,0.6880952380952381,420.0,4
EC capillary,0.8221941992433797,0.8232323232323232,0.8211586901763224,397.0,4
EC venous,0.8501683501683501,0.8360927152317881,0.8647260273972602,584.0,4
Fibroblasts,0.983754512635379,0.9819819819819819,0.9855334538878843,553.0,4
Innate lymphoid cell NK,0.8933631618195377,0.8782991202346041,0.9089529590288316,659.0,4
Lymphatic EC mature,0.9853372434017595,0.9970326409495549,0.9739130434782609,345.0,4
Macrophages,0.801478743068392,0.7776183644189383,0.8268497330282227,1311.0,4
Mast cells,0.9748953974895397,0.9628099173553719,0.9872881355932204,236.0,4
Monocytes,0.7936647602287725,0.8133453561767358,0.7749140893470791,1164.0,4
Multiciliated lineage,0.9786569495054659,0.9812108559498957,0.9761163032191069,963.0,4
Secretory,0.7743933918430562,0.7911392405063291,0.7583417593528817,989.0,4
Submucosal Secretory,0.7842465753424658,0.8327272727272728,0.7411003236245954,309.0,4
T cell lineage,0.8799576943416181,0.8657648283038502,0.8946236559139785,930.0,4
AT1,0.9613034623217922,0.979253112033195,0.944,250.0,5
AT2,0.9652669777086574,0.9471007121057986,0.9841437632135307,946.0,5
B cell lineage,0.8815165876777252,0.9011627906976745,0.862708719851577,539.0,5
Basal,0.9029066171923315,0.906832298136646,0.8990147783251231,812.0,5
Dendritic cells,0.8578811369509044,0.8397976391231029,0.8767605633802817,1136.0,5
EC arterial,0.6902173913043478,0.6939890710382514,0.6864864864864865,555.0,5
EC capillary,0.8143939393939393,0.7977736549165121,0.8317214700193424,517.0,5
EC venous,0.8427267847557702,0.8654906284454245,0.8211297071129707,956.0,5
Fibroblasts,0.994199535962877,0.9953542392566783,0.9930475086906141,863.0,5
Innate lymphoid cell NK,0.8198529411764706,0.7992831541218638,0.8415094339622642,530.0,5
Lymphatic EC mature,0.9507575757575757,0.9194139194139194,0.984313725490196,255.0,5
Macrophages,0.8042086001829827,0.8711595639246779,0.7468139337298216,1177.0,5
Mast cells,0.9922346850733391,0.9965337954939342,0.9879725085910653,582.0,5
Monocytes,0.8511749347258485,0.7945682451253482,0.9164658634538153,1245.0,5
Multiciliated lineage,0.9870232009437672,0.992879746835443,0.9812353401094606,1279.0,5
Secretory,0.8638132295719844,0.8366834170854272,0.8927613941018767,1119.0,5
Submucosal Secretory,0.8244473342002601,0.8732782369146006,0.7807881773399015,406.0,5
T cell lineage,0.8546679499518768,0.8951612903225806,0.8176795580110497,1086.0,5
