cell_type,f1,precision,recall,support
AT1,0.9270746018440904,0.9325463743676222,0.9216666666666666,600.0
AT2,0.9081761006289308,0.9104665825977302,0.9058971141781681,797.0
B cell lineage,0.9713831478537361,0.9838969404186796,0.9591836734693877,637.0
Basal,0.8782647189021691,0.8656195462478184,0.8912848158131177,1113.0
Dendritic cells,0.8893340010015022,0.8871128871128872,0.891566265060241,996.0
EC arterial,0.8601973684210527,0.9032815198618307,0.8210361067503925,637.0
EC capillary,0.8472755180353032,0.8202080237741456,0.8761904761904762,630.0
EC venous,0.9337539432176656,0.925,0.9426751592356688,942.0
Fibroblasts,0.9843260188087775,0.9974587039390089,0.9715346534653465,808.0
Innate lymphoid cell NK,0.9329113924050633,0.9352791878172588,0.9305555555555556,792.0
Lymphatic EC mature,0.9918478260869565,0.9972677595628415,0.9864864864864865,370.0
Macrophages,0.8709150326797386,0.8780889621087314,0.8638573743922204,1234.0
Mast cells,0.9913793103448276,0.9956709956709957,0.9871244635193133,466.0
Monocytes,0.9172870140612076,0.915016501650165,0.9195688225538972,1206.0
Multiciliated lineage,0.9785202863961814,0.9820359281437125,0.9750297265160524,1682.0
Secretory,0.8845287873914441,0.8763543658381134,0.8928571428571429,1540.0
Submucosal Secretory,0.9521410579345089,0.9642857142857143,0.9402985074626866,402.0
T cell lineage,0.9355102040816325,0.925686591276252,0.9455445544554455,1212.0
