cell_type,f1,precision,recall,support
CD14-positive monocyte,0.9913419913419913,0.9913419913419913,0.9913419913419913,231.0
"CD16-negative, CD56-bright natural killer cell, human",0.8979591836734694,0.8979591836734694,0.8979591836734694,49.0
"CD16-positive, CD56-dim natural killer cell, human",0.9363057324840764,0.9453376205787781,0.9274447949526814,317.0
T-helper 22 cell,0.6287878787878788,0.6384615384615384,0.6194029850746269,134.0
"central memory CD4-positive, alpha-beta T cell",0.7076271186440678,0.6706827309236948,0.7488789237668162,223.0
"effector CD8-positive, alpha-beta T cell",0.7885304659498208,0.7432432432432432,0.8396946564885496,131.0
"effector memory CD8-positive, alpha-beta T cell",0.7698744769874477,0.7603305785123967,0.7796610169491526,118.0
gamma-delta T cell,0.3888888888888889,0.45901639344262296,0.3373493975903614,83.0
mature NK T cell,0.8928571428571429,0.9615384615384616,0.8333333333333334,90.0
mucosal invariant T cell,0.6567164179104478,0.676923076923077,0.6376811594202898,69.0
naive B cell,0.9960159362549801,0.9920634920634921,1.0,125.0
"naive thymus-derived CD4-positive, alpha-beta T cell",0.8707037643207856,0.8444444444444444,0.8986486486486487,296.0
"naive thymus-derived CD8-positive, alpha-beta T cell",0.7346938775510204,0.782608695652174,0.6923076923076923,156.0
