cell_type,f1,precision,recall,support
CD14-positive monocyte,0.9892008639308856,0.9870689655172413,0.9913419913419913,231.0
"CD16-negative, CD56-bright natural killer cell, human",0.9690721649484536,0.9791666666666666,0.9591836734693877,49.0
"CD16-positive, CD56-dim natural killer cell, human",0.9714285714285714,0.9776357827476039,0.9652996845425867,317.0
T-helper 22 cell,0.63003663003663,0.6187050359712231,0.6417910447761194,134.0
"central memory CD4-positive, alpha-beta T cell",0.717948717948718,0.6857142857142857,0.7533632286995515,223.0
"effector CD8-positive, alpha-beta T cell",0.8505747126436781,0.8538461538461538,0.8473282442748091,131.0
"effector memory CD8-positive, alpha-beta T cell",0.7457627118644068,0.7457627118644068,0.7457627118644068,118.0
gamma-delta T cell,0.4968152866242038,0.527027027027027,0.46987951807228917,83.0
mature NK T cell,0.8771929824561403,0.9259259259259259,0.8333333333333334,90.0
mucosal invariant T cell,0.5428571428571428,0.5352112676056338,0.5507246376811594,69.0
naive B cell,1.0,1.0,1.0,125.0
"naive thymus-derived CD4-positive, alpha-beta T cell",0.845360824742268,0.8601398601398601,0.831081081081081,296.0
"naive thymus-derived CD8-positive, alpha-beta T cell",0.8481012658227848,0.8375,0.8589743589743589,156.0
