fold,representation,macro_f1,accuracy,n_train_cells,n_test_cells,n_classes_used,n_train_donors,n_test_donors,batch_covariate,n_batch_features
1,hvg,0.9689657455115308,0.9699720350249851,86869,21813,7,132,34,batch,14
2,hvg,0.9731571871485977,0.9742879564233947,87019,21663,7,133,33,batch,14
3,hvg,0.9703279430270134,0.9712119084398259,87319,21363,7,133,33,batch,14
4,hvg,0.9715779015540696,0.9723232788395119,86967,21715,7,133,33,batch,14
5,hvg,0.9751573438700948,0.9755965292841648,86554,22128,7,133,33,batch,14
