cell_type,f1,precision,recall,support,fold
"central memory CD4-positive, alpha-beta T cell",0.5968586387434555,0.5253456221198156,0.6909090909090909,165.0,3
"effector CD8-positive, alpha-beta T cell",0.8656036446469249,0.8260869565217391,0.9090909090909091,209.0,3
"effector memory CD8-positive, alpha-beta T cell",0.6985645933014354,0.6952380952380952,0.7019230769230769,104.0,3
gamma-delta T cell,0.4666666666666667,0.5915492957746479,0.3853211009174312,109.0,3
mature NK T cell,0.8070175438596491,0.9857142857142858,0.6831683168316832,101.0,3
mucosal invariant T cell,0.7712418300653595,0.8082191780821918,0.7375,80.0,3
naive B cell,0.994475138121547,0.989010989010989,1.0,90.0,3
"naive thymus-derived CD4-positive, alpha-beta T cell",0.8450704225352113,0.8638743455497382,0.8270676691729323,399.0,3
"naive thymus-derived CD8-positive, alpha-beta T cell",0.7003367003367004,0.7074829931972789,0.6933333333333334,150.0,3
CD14-positive monocyte,0.9904761904761905,0.9936305732484076,0.9873417721518988,158.0,4
"CD16-negative, CD56-bright natural killer cell, human",0.8260869565217391,0.8636363636363636,0.7916666666666666,24.0,4
"CD16-positive, CD56-dim natural killer cell, human",0.9422718808193669,0.9267399267399268,0.9583333333333334,264.0,4
T-helper 22 cell,0.6132596685082873,0.6981132075471698,0.5467980295566502,203.0,4
"central memory CD4-positive, alpha-beta T cell",0.5055928411633109,0.4139194139194139,0.6494252873563219,174.0,4
"effector CD8-positive, alpha-beta T cell",0.8340080971659919,0.7923076923076923,0.8803418803418803,117.0,4
"effector memory CD8-positive, alpha-beta T cell",0.7799227799227799,0.7769230769230769,0.7829457364341085,129.0,4
gamma-delta T cell,0.2549019607843137,0.4642857142857143,0.17567567567567569,74.0,4
mature NK T cell,0.8493150684931506,0.96875,0.7560975609756098,82.0,4
mucosal invariant T cell,0.6956521739130435,0.7272727272727273,0.6666666666666666,60.0,4
naive B cell,1.0,1.0,1.0,60.0,4
"naive thymus-derived CD4-positive, alpha-beta T cell",0.8446601941747572,0.8207547169811321,0.87,300.0,4
"naive thymus-derived CD8-positive, alpha-beta T cell",0.6903225806451613,0.7482517482517482,0.6407185628742516,167.0,4
CD14-positive monocyte,0.9960629921259843,0.9960629921259843,0.9960629921259843,254.0,5
"CD16-negative, CD56-bright natural killer cell, human",0.896551724137931,0.9629629629629629,0.8387096774193549,31.0,5
"CD16-positive, CD56-dim natural killer cell, human",0.975609756097561,0.9615384615384616,0.9900990099009901,202.0,5
T-helper 22 cell,0.6690391459074733,0.8392857142857143,0.5562130177514792,169.0,5
"central memory CD4-positive, alpha-beta T cell",0.7533460803059273,0.686411149825784,0.8347457627118644,236.0,5
"effector CD8-positive, alpha-beta T cell",0.6075949367088608,0.4528301886792453,0.9230769230769231,52.0,5
"effector memory CD8-positive, alpha-beta T cell",0.5611510791366906,0.48148148148148145,0.6724137931034483,58.0,5
gamma-delta T cell,0.26865671641791045,0.5806451612903226,0.17475728155339806,103.0,5
mature NK T cell,0.9166666666666666,0.9821428571428571,0.859375,64.0,5
mucosal invariant T cell,0.559322033898305,0.55,0.5689655172413793,58.0,5
naive B cell,1.0,1.0,1.0,121.0,5
"naive thymus-derived CD4-positive, alpha-beta T cell",0.8612903225806452,0.8503184713375797,0.8725490196078431,306.0,5
"naive thymus-derived CD8-positive, alpha-beta T cell",0.7986348122866894,0.8068965517241379,0.7905405405405406,148.0,5
