cell_type,f1,precision,recall,support,fold
gamma-delta T cell,0.32857142857142857,0.3484848484848485,0.3108108108108108,74.0,4
mature NK T cell,0.8590604026845637,0.9552238805970149,0.7804878048780488,82.0,4
mucosal invariant T cell,0.5,0.5384615384615384,0.4666666666666667,60.0,4
naive B cell,0.9915966386554621,1.0,0.9833333333333333,60.0,4
"naive thymus-derived CD4-positive, alpha-beta T cell",0.8110918544194108,0.8447653429602888,0.78,300.0,4
"naive thymus-derived CD8-positive, alpha-beta T cell",0.7116564417177914,0.7295597484276729,0.6946107784431138,167.0,4
CD14-positive monocyte,0.9920634920634921,1.0,0.984251968503937,254.0,5
"CD16-negative, CD56-bright natural killer cell, human",0.8524590163934426,0.8666666666666667,0.8387096774193549,31.0,5
"CD16-positive, CD56-dim natural killer cell, human",0.9635036496350364,0.9473684210526315,0.9801980198019802,202.0,5
T-helper 22 cell,0.6198083067092652,0.6736111111111112,0.5739644970414202,169.0,5
"central memory CD4-positive, alpha-beta T cell",0.7127882599580713,0.7053941908713693,0.7203389830508474,236.0,5
"effector CD8-positive, alpha-beta T cell",0.7833333333333333,0.6911764705882353,0.9038461538461539,52.0,5
"effector memory CD8-positive, alpha-beta T cell",0.5739130434782609,0.5789473684210527,0.5689655172413793,58.0,5
gamma-delta T cell,0.6051282051282051,0.6413043478260869,0.5728155339805825,103.0,5
mature NK T cell,0.9047619047619047,0.9193548387096774,0.890625,64.0,5
mucosal invariant T cell,0.6050420168067226,0.5901639344262295,0.6206896551724138,58.0,5
naive B cell,1.0,1.0,1.0,121.0,5
"naive thymus-derived CD4-positive, alpha-beta T cell",0.8260162601626017,0.8220064724919094,0.8300653594771242,306.0,5
"naive thymus-derived CD8-positive, alpha-beta T cell",0.8431372549019609,0.8164556962025317,0.8716216216216216,148.0,5
