cell_type,f1,precision,recall,support
CD14-positive monocyte,0.9899497487437185,0.9899497487437185,0.9899497487437185,199.0
"CD16-negative, CD56-bright natural killer cell, human",0.8588957055214724,0.8641975308641975,0.8536585365853658,82.0
"CD16-positive, CD56-dim natural killer cell, human",0.9460916442048517,0.9590163934426229,0.9335106382978723,376.0
T-helper 22 cell,0.5639097744360902,0.528169014084507,0.6048387096774194,124.0
"central memory CD4-positive, alpha-beta T cell",0.5662650602409639,0.562874251497006,0.5696969696969697,165.0
"effector CD8-positive, alpha-beta T cell",0.8584905660377359,0.8465116279069768,0.8708133971291866,209.0
"effector memory CD8-positive, alpha-beta T cell",0.7142857142857143,0.7075471698113207,0.7211538461538461,104.0
gamma-delta T cell,0.5094339622641509,0.5242718446601942,0.4954128440366973,109.0
mature NK T cell,0.819672131147541,0.9146341463414634,0.7425742574257426,101.0
mucosal invariant T cell,0.6219512195121951,0.6071428571428571,0.6375,80.0
naive B cell,1.0,1.0,1.0,90.0
"naive thymus-derived CD4-positive, alpha-beta T cell",0.83,0.827930174563591,0.8320802005012531,399.0
"naive thymus-derived CD8-positive, alpha-beta T cell",0.7549668874172185,0.75,0.76,150.0
