cell_type,f1,precision,recall,support
CD14-positive monocyte,0.989517819706499,0.9915966386554622,0.9874476987447699,239.0
"CD16-negative, CD56-bright natural killer cell, human",0.9203539823008849,0.9454545454545454,0.896551724137931,58.0
"CD16-positive, CD56-dim natural killer cell, human",0.9609053497942387,0.9790356394129979,0.9434343434343434,495.0
T-helper 22 cell,0.5207100591715976,0.42718446601941745,0.6666666666666666,66.0
"central memory CD4-positive, alpha-beta T cell",0.575,0.5897435897435898,0.5609756097560976,123.0
"effector CD8-positive, alpha-beta T cell",0.7475409836065574,0.76,0.7354838709677419,155.0
"effector memory CD8-positive, alpha-beta T cell",0.7191011235955056,0.7314285714285714,0.7071823204419889,181.0
gamma-delta T cell,0.5,0.5063291139240507,0.49382716049382713,81.0
mature NK T cell,0.8461538461538461,0.8761061946902655,0.8181818181818182,121.0
mucosal invariant T cell,0.5755395683453237,0.5797101449275363,0.5714285714285714,70.0
naive B cell,0.9876543209876543,1.0,0.975609756097561,164.0
"naive thymus-derived CD4-positive, alpha-beta T cell",0.7905138339920948,0.7633587786259542,0.819672131147541,244.0
"naive thymus-derived CD8-positive, alpha-beta T cell",0.8242811501597445,0.8269230769230769,0.821656050955414,157.0
