cell_type,f1,precision,recall,support
CD14-positive monocyte,0.9900332225913622,0.9966555183946488,0.9834983498349835,303.0
"CD16-negative, CD56-bright natural killer cell, human",0.8282828282828283,0.8723404255319149,0.7884615384615384,52.0
"CD16-positive, CD56-dim natural killer cell, human",0.8466522678185745,0.8990825688073395,0.8,245.0
T-helper 22 cell,0.538961038961039,0.4129353233830846,0.7757009345794392,107.0
"central memory CD4-positive, alpha-beta T cell",0.60790273556231,0.8298755186721992,0.47961630695443647,417.0
"effector CD8-positive, alpha-beta T cell",0.6717557251908397,0.6330935251798561,0.7154471544715447,123.0
"effector memory CD8-positive, alpha-beta T cell",0.639269406392694,0.7070707070707071,0.5833333333333334,120.0
gamma-delta T cell,0.19402985074626866,0.14942528735632185,0.2765957446808511,47.0
mature NK T cell,0.8944099378881988,0.9,0.8888888888888888,81.0
mucosal invariant T cell,0.6040268456375839,0.6338028169014085,0.5769230769230769,78.0
naive B cell,1.0,1.0,1.0,189.0
"naive thymus-derived CD4-positive, alpha-beta T cell",0.7838827838827839,0.6772151898734177,0.9304347826086956,230.0
"naive thymus-derived CD8-positive, alpha-beta T cell",0.6749226006191951,0.6646341463414634,0.6855345911949685,159.0
