cell_type,f1,precision,recall,support
CD14-positive monocyte,0.9916317991631799,0.9916317991631799,0.9916317991631799,239.0
"CD16-negative, CD56-bright natural killer cell, human",0.8333333333333334,0.8064516129032258,0.8620689655172413,58.0
"CD16-positive, CD56-dim natural killer cell, human",0.9294354838709677,0.9275653923541247,0.9313131313131313,495.0
T-helper 22 cell,0.6211180124223602,0.5263157894736842,0.7575757575757576,66.0
"central memory CD4-positive, alpha-beta T cell",0.6060606060606061,0.5673758865248227,0.6504065040650406,123.0
"effector CD8-positive, alpha-beta T cell",0.7621951219512195,0.7225433526011561,0.8064516129032258,155.0
"effector memory CD8-positive, alpha-beta T cell",0.7701492537313432,0.8376623376623377,0.712707182320442,181.0
gamma-delta T cell,0.37681159420289856,0.45614035087719296,0.32098765432098764,81.0
mature NK T cell,0.8715596330275229,0.979381443298969,0.7851239669421488,121.0
mucosal invariant T cell,0.64,0.6,0.6857142857142857,70.0
naive B cell,1.0,1.0,1.0,164.0
"naive thymus-derived CD4-positive, alpha-beta T cell",0.8223938223938224,0.7773722627737226,0.8729508196721312,244.0
"naive thymus-derived CD8-positive, alpha-beta T cell",0.7769784172661871,0.8925619834710744,0.6878980891719745,157.0
