cell_type,f1,precision,recall,support
CD14-positive monocyte,0.9816971713810316,0.9899328859060402,0.9735973597359736,303.0
"CD16-negative, CD56-bright natural killer cell, human",0.20338983050847456,0.8571428571428571,0.11538461538461539,52.0
"CD16-positive, CD56-dim natural killer cell, human",0.5588235294117647,0.4367816091954023,0.7755102040816326,245.0
T-helper 22 cell,0.22134387351778656,0.1917808219178082,0.2616822429906542,107.0
"central memory CD4-positive, alpha-beta T cell",0.47474747474747475,0.41012216404886565,0.5635491606714629,417.0
"effector CD8-positive, alpha-beta T cell",0.29,0.37662337662337664,0.23577235772357724,123.0
"effector memory CD8-positive, alpha-beta T cell",0.05673758865248227,0.19047619047619047,0.03333333333333333,120.0
gamma-delta T cell,0.0,0.0,0.0,47.0
mature NK T cell,0.8749999999999999,0.8860759493670886,0.8641975308641975,81.0
mucosal invariant T cell,0.0,0.0,0.0,78.0
naive B cell,0.9973474801061007,1.0,0.9947089947089947,189.0
"naive thymus-derived CD4-positive, alpha-beta T cell",0.43726235741444863,0.3885135135135135,0.5,230.0
"naive thymus-derived CD8-positive, alpha-beta T cell",0.02197802197802198,0.08695652173913043,0.012578616352201259,159.0
