cell_type,f1,precision,recall,support
CD14-positive monocyte,0.9751552795031055,0.9573170731707317,0.9936708860759493,158.0
"CD16-negative, CD56-bright natural killer cell, human",0.0,0.0,0.0,24.0
"CD16-positive, CD56-dim natural killer cell, human",0.7243066884176182,0.6361031518624641,0.8409090909090909,264.0
T-helper 22 cell,0.21126760563380284,0.37037037037037035,0.1477832512315271,203.0
"central memory CD4-positive, alpha-beta T cell",0.3811129848229342,0.26968973747016706,0.6494252873563219,174.0
"effector CD8-positive, alpha-beta T cell",0.3451776649746193,0.425,0.2905982905982906,117.0
"effector memory CD8-positive, alpha-beta T cell",0.1908713692946058,0.20535714285714285,0.17829457364341086,129.0
gamma-delta T cell,0.023529411764705885,0.09090909090909091,0.013513513513513514,74.0
mature NK T cell,0.8057553956834532,0.9824561403508771,0.6829268292682927,82.0
mucosal invariant T cell,0.07317073170731708,0.13636363636363635,0.05,60.0
naive B cell,0.9917355371900827,0.9836065573770492,1.0,60.0
"naive thymus-derived CD4-positive, alpha-beta T cell",0.4951856946354883,0.4215456674473068,0.6,300.0
"naive thymus-derived CD8-positive, alpha-beta T cell",0.05208333333333333,0.2,0.029940119760479042,167.0
