cell_type,f1,precision,recall,support
CD14-positive monocyte,0.9936708860759493,0.9936708860759493,0.9936708860759493,158.0
"CD16-negative, CD56-bright natural killer cell, human",0.8,0.8571428571428571,0.75,24.0
"CD16-positive, CD56-dim natural killer cell, human",0.9648798521256932,0.9422382671480144,0.9886363636363636,264.0
T-helper 22 cell,0.6923076923076923,0.7219251336898396,0.6650246305418719,203.0
"central memory CD4-positive, alpha-beta T cell",0.5925925925925926,0.49612403100775193,0.735632183908046,174.0
"effector CD8-positive, alpha-beta T cell",0.8653061224489796,0.828125,0.905982905982906,117.0
"effector memory CD8-positive, alpha-beta T cell",0.8089887640449438,0.782608695652174,0.8372093023255814,129.0
gamma-delta T cell,0.28,0.5384615384615384,0.1891891891891892,74.0
mature NK T cell,0.8435374149659864,0.9538461538461539,0.7560975609756098,82.0
mucosal invariant T cell,0.6896551724137931,0.7142857142857143,0.6666666666666666,60.0
naive B cell,1.0,1.0,1.0,60.0
"naive thymus-derived CD4-positive, alpha-beta T cell",0.8614357262103506,0.862876254180602,0.86,300.0
"naive thymus-derived CD8-positive, alpha-beta T cell",0.7058823529411765,0.7769784172661871,0.6467065868263473,167.0
