cell_type,f1,precision,recall,support
AT2 proliferating,0.9842105263157894,0.9739583333333334,0.9946808510638298,188.0
Adventitial fibroblasts,0.9013398294762485,0.8958837772397095,0.9068627450980392,408.0
Alveolar fibroblasts,0.891846921797005,0.8963210702341137,0.8874172185430463,302.0
Alveolar macrophages,0.8839506172839506,0.8861386138613861,0.8817733990147784,1015.0
B cells,0.97911227154047,0.9765625,0.981675392670157,382.0
Basal resting,0.8857345635202271,0.8630705394190872,0.9096209912536443,686.0
CD4 T cells,0.9010321797207043,0.9137931034482759,0.888622754491018,835.0
CD8 T cells,0.8674948240165632,0.8551020408163266,0.8802521008403361,952.0
Classical monocytes,0.8664464369985843,0.8652214891611687,0.8676748582230623,1058.0
Club,0.7219101123595506,0.7569955817378498,0.6899328859060403,745.0
DC2,0.8722741433021807,0.875,0.8695652173913043,966.0
Deuterosomal,0.9571788413098237,0.9405940594059405,0.9743589743589743,195.0
EC aerocyte capillary,0.9522058823529411,0.9316546762589928,0.9736842105263158,266.0
EC general capillary,0.8967889908256881,0.9135514018691588,0.8806306306306306,444.0
EC venous pulmonary,0.9028077753779697,0.8874734607218684,0.9186813186813186,455.0
EC venous systemic,0.8898916967509025,0.8947368421052632,0.8850987432675045,557.0
Goblet,0.7994486560992419,0.7967032967032966,0.8022130013831259,723.0
Hillock-like,0.8214285714285714,0.8322368421052632,0.8108974358974359,312.0
Interstitial macrophages,0.749431559799909,0.7457013574660634,0.753199268738574,1094.0
Ionocyte,0.9674418604651163,0.9719626168224299,0.9629629629629629,108.0
Multiciliated,0.9847161572052402,0.984,0.9854333576110706,1373.0
NK cells,0.9278183292781833,0.933115823817292,0.9225806451612903,620.0
Non-classical monocytes,0.8371767994409504,0.8331015299026425,0.8412921348314607,712.0
Peribronchial fibroblasts,0.861244019138756,0.8653846153846154,0.8571428571428571,210.0
Pericytes,0.9781021897810219,0.9852941176470589,0.9710144927536232,138.0
Plasma cells,0.9949066213921901,1.0,0.9898648648648649,296.0
SMG duct,0.9133192389006343,0.8925619834710744,0.935064935064935,231.0
SMG mucous,0.9844559585492227,0.9895833333333334,0.979381443298969,97.0
SMG serous,0.9509433962264151,0.9473684210526315,0.9545454545454546,132.0
Suprabasal,0.7833865814696486,0.7838874680306905,0.7828863346104725,783.0
Transitional Club-AT2,0.930460333006856,0.9313725490196079,0.9295499021526419,511.0
