scheme,representation,macro_f1,accuracy,n_cells_used,n_classes_used,batch_covariate,n_batch_features
random_split,hvg,0.8851207376836171,0.8635822317494343,83966,31,batch,13
random_split,pca,0.8301078939474649,0.8148148148148148,83966,31,batch,13
random_split,harmony,0.8277170402662165,0.811956651184947,83966,31,batch,13
random_split,scvi,0.8980163188751791,0.8776348695962843,83966,31,batch,13
