scheme,representation,macro_f1,accuracy,n_cells_used,n_classes_used,batch_covariate,n_batch_features
random_split,hvg,0.9722624974548998,0.973087362561531,108682,7,None,0
random_split,pca,0.9498236745604504,0.9513272300685467,108682,7,None,0
random_split,harmony,0.9456303566921791,0.947232828817224,108682,7,None,0
