scheme,representation,macro_f1_mean,macro_f1_std,accuracy_mean,accuracy_std,n_folds,mean_train_cells,mean_test_cells,mean_n_classes_used,batch_covariate,mean_n_batch_features
donor_cv,hvg,0.258880021063755,0.013668194942338754,0.29099383259235223,0.006521180223269944,5,86945.6,21736.4,7.0,None,0.0
donor_cv,pca,0.23741668115043346,0.01721956676871317,0.29365197167842483,0.010058173826350022,5,86945.6,21736.4,7.0,None,0.0
donor_cv,harmony,0.2372134736870565,0.017309944508894375,0.29381720319203175,0.011380439478958252,5,86945.6,21736.4,7.0,None,0.0
