cell_type,f1,precision,recall,support
B cells,0.1514629948364888,0.177347843611447,0.1321718233703815,3329.0
CD4+ T cells,0.24649579495394472,0.1868548876745598,0.36205882352941177,3400.0
MAIT cells,0.0,0.0,0.0,2213.0
Myeloid cells,0.1969656640936918,0.1798736023334954,0.21764705882352942,3400.0
NK cells,0.8184336439184084,0.6947413424540402,0.9957107843137255,3264.0
TRAV1-2- CD8+ T cells,0.19645776566757492,0.18299492385786803,0.21205882352941177,3400.0
gd T cells,0.0021284143313231646,0.25,0.0010687566797292483,2807.0
